id,loan_amnt,term,interest_rate,grade,employment_length,purpose,credit_score,application_type,loan_status
13933,3350.367727,3 years,17.66389681,C4,10 years,medical,777.7317566,Individual,0
13934,1133.943227,3 years,13.63224748,D1,0 years,credit_card,660.3373519,Individual,1
13935,2298.297895,5 years,27.970416,C5,10 years,small_business,699.2356281,Individual,1
13936,645.4029888,3 years,17.16676023,D3,10 years,debt_consolidation,655.8783386,Individual,0
13937,3477.111783,3 years,18.62015832,D3,10 years,credit_card,681.3905538,Joint App,0
13938,3472.129572,3 years,8.615544288,B1,10 years,debt_consolidation,710.9225591,Individual,0
13939,1650.31313,3 years,10.93109811,B3,10 years,debt_consolidation,660.5136331,Individual,0
13940,1002.429298,3 years,13.97417357,C2,9 years,credit_card,660.3313938,Individual,0
13941,673.3533844,3 years,18.49060943,D1,10 years,debt_consolidation,656.2425169,Individual,0
13942,604.2730254,3 years,13.07539241,C4,10 years,other,680.1567147,Individual,0
13943,2230.941867,3 years,23.84038867,B1,0 years,credit_card,761.5700969,Joint App,0
13944,3185.768955,3 years,23.24050054,D5,2 years,debt_consolidation,663.7605194,Individual,0
13945,1111.482833,3 years,13.21749394,C1,7 years,car,656.8388837,Individual,0
13946,1023.750731,3 years,13.72188969,C2,3 years,credit_card,657.2094584,Individual,0
13947,1486.63345,3 years,23.50202979,A2,3 years,credit_card,681.7879345,Individual,0
13948,2231.807485,5 years,21.27213142,B4,6 years,debt_consolidation,658.6107297,Individual,0
13949,1134.781608,3 years,13.93426257,C4,9 years,debt_consolidation,661.7329335,Individual,0
13950,1554.613725,5 years,18.59315578,D4,0 years,debt_consolidation,679.3186612,Individual,1
13951,1657.782444,5 years,13.3980776,C2,0 years,credit_card,680.1283057,Individual,0
13952,632.8614239,3 years,14.22048041,C4,5 years,debt_consolidation,657.7885815,Individual,0
13953,1158.476938,3 years,13.56113328,B4,10 years,credit_card,698.483354,Individual,0
13954,1528.126094,3 years,6.919547923,A4,8 years,debt_consolidation,723.3023306,Individual,0
13955,1654.789663,5 years,24.90930247,D5,10 years,debt_consolidation,659.727822,Individual,0
13956,1107.413986,5 years,13.59156931,C2,3 years,credit_card,664.2696953,Individual,1
13957,3277.710167,3 years,10.20845671,B3,10 years,credit_card,772.072355,Joint App,0
13958,1126.064123,3 years,11.2804741,B3,10 years,debt_consolidation,713.6799165,Individual,0
13959,2350.691235,3 years,24.11239138,D3,5 years,credit_card,662.2427683,Individual,0
13960,1519.67422,5 years,18.98192118,D2,7 years,debt_consolidation,659.2029941,Individual,0
13961,1436.716599,3 years,18.4899908,D3,6 years,debt_consolidation,655.9481562,Individual,0
13962,1018.91373,5 years,17.12883673,D3,5 years,credit_card,662.3723891,Individual,1
13963,3356.744376,3 years,14.94548255,C2,10 years,other,681.210393,Individual,0
13964,1598.47492,3 years,6.109087591,A2,10 years,debt_consolidation,724.4095905,Individual,0
13965,1603.651833,5 years,19.60416257,D4,4 years,credit_card,658.403134,Individual,0
13966,2555.055589,3 years,10.95388304,B3,3 years,credit_card,708.814922,Individual,0
13967,1239.298717,3 years,18.27057014,D2,2 years,major_purchase,655.7494275,Individual,1
13968,613.3071552,3 years,11.35142422,B2,0 years,credit_card,681.4282448,Joint App,0
13969,672.2409304,3 years,7.663219125,A2,3 years,medical,657.8506009,Individual,0
13970,1062.032218,3 years,10.49340353,B4,0 years,credit_card,788.9428048,Joint App,0
13971,1637.456021,3 years,11.16622731,E2,7 years,debt_consolidation,666.3252307,Individual,0
13972,1169.813489,3 years,12.95779446,C3,2 years,debt_consolidation,678.4799244,Individual,0
13973,2179.024482,3 years,5.717194632,A2,10 years,debt_consolidation,726.6640978,Individual,0
13974,634.6601515,3 years,17.82294238,C4,0 years,medical,676.5334006,Individual,0
13975,2147.387827,5 years,18.8079541,C4,0 years,credit_card,680.5293639,Individual,1
13976,2315.307822,3 years,10.07116442,B2,10 years,debt_consolidation,785.5203604,Individual,0
13977,1095.949854,3 years,11.64269299,B5,6 years,debt_consolidation,661.1705134,Individual,0
13978,1103.079515,3 years,6.486708174,A1,2 years,debt_consolidation,714.5675853,Individual,0
13979,523.1205151,3 years,14.88082258,C4,5 years,car,657.8866046,Joint App,0
13980,2450.809151,3 years,11.18986938,B2,7 years,debt_consolidation,666.2442617,Individual,0
13981,1011.163632,3 years,6.194309465,A2,5 years,debt_consolidation,724.607554,Individual,0
13982,1048.020806,3 years,14.95891616,C2,9 years,credit_card,657.1912048,Individual,0
13983,956.3070045,3 years,18.10124523,A4,10 years,debt_consolidation,656.3103389,Individual,0
13984,789.2069553,3 years,16.44963411,D1,5 years,debt_consolidation,676.4818044,Individual,0
13985,2400.729173,3 years,10.58179414,B2,10 years,credit_card,680.8990042,Individual,0
13986,1178.402082,3 years,14.39137955,B4,10 years,debt_consolidation,658.1468741,Individual,0
13987,1165.492859,3 years,8.430842914,A5,7 years,medical,675.6979087,Individual,0
13988,2441.334869,5 years,23.96823995,D5,7 years,debt_consolidation,658.8775017,Individual,1
13989,2316.138935,5 years,11.0481613,D3,4 years,debt_consolidation,715.6104834,Individual,0
13990,1213.785899,3 years,13.51246945,B3,7 years,debt_consolidation,681.6372421,Individual,0
13991,2423.912879,3 years,16.81513722,A2,9 years,debt_consolidation,659.4720347,Individual,0
13992,1085.745213,3 years,14.13436719,C1,10 years,debt_consolidation,727.5335491,Individual,0
13993,1110.837313,3 years,11.10219114,B1,10 years,home_improvement,729.0271567,Individual,0
13994,2292.343088,5 years,14.24072773,C4,10 years,debt_consolidation,683.6018888,Individual,0
13995,3311.54296,3 years,10.51119757,A4,10 years,debt_consolidation,679.7055438,Individual,0
13996,693.7022103,3 years,15.04015721,A5,10 years,car,708.7157222,Individual,0
13997,1532.920193,5 years,14.78419879,C5,10 years,credit_card,680.8262916,Individual,1
13998,3199.551836,5 years,19.17328343,D3,1 year,debt_consolidation,663.1583321,Individual,0
13999,1097.556162,3 years,17.78985641,C4,6 years,credit_card,677.4431328,Individual,0
14000,1155.625904,3 years,13.44910755,C2,3 years,debt_consolidation,659.4553402,Individual,0
14001,1134.560561,3 years,17.34605501,C4,10 years,other,656.7400406,Individual,0
14002,1099.086166,3 years,13.19672444,B3,4 years,home_improvement,659.8247684,Individual,0
14003,1088.638641,5 years,23.12573233,A3,1 year,debt_consolidation,791.1879128,Individual,0
14004,536.7783864,3 years,18.88155103,D3,10 years,other,656.8504384,Individual,1
14005,617.1384639,3 years,8.258043696,A5,10 years,debt_consolidation,678.207007,Individual,0
14006,661.5398761,3 years,18.33310636,D3,1 year,small_business,656.6569633,Individual,0
14007,1183.355879,3 years,24.12632548,C2,5 years,debt_consolidation,659.6837637,Individual,0
14008,1102.981425,3 years,13.82016822,C2,1 year,debt_consolidation,658.5984155,Individual,0
14009,631.2748926,3 years,14.72955537,C2,0 years,credit_card,679.1556995,Individual,0
14010,1106.381233,3 years,12.97242756,C1,1 year,debt_consolidation,681.1222159,Individual,0
14011,518.4072102,3 years,17.94508839,D1,6 years,debt_consolidation,661.9029695,Individual,0
14012,1138.363612,3 years,14.03143163,B5,7 years,debt_consolidation,658.1920523,Individual,0
14013,982.6414881,5 years,18.5176514,C4,4 years,debt_consolidation,729.8266492,Individual,0
14014,1181.813594,3 years,10.36955111,B1,10 years,debt_consolidation,677.90094,Individual,0
14015,2367.097736,3 years,14.30288753,B4,10 years,credit_card,682.6462801,Individual,0
14016,2334.318502,5 years,23.27892268,E4,2 years,debt_consolidation,656.6581434,Individual,0
14017,2544.473216,3 years,10.78466992,B3,10 years,debt_consolidation,780.7336632,Individual,0
14018,2353.47827,3 years,18.98170079,D3,10 years,debt_consolidation,678.2475548,Individual,1
14019,659.9625557,3 years,10.17188521,B1,10 years,credit_card,699.7987293,Joint App,0
14020,3144.921825,3 years,7.315224248,D3,5 years,debt_consolidation,660.19651,Joint App,0
14021,1127.989686,3 years,13.14076401,C1,10 years,credit_card,660.5444894,Individual,0
14022,639.5881818,3 years,6.22214567,A2,2 years,debt_consolidation,661.1887769,Individual,0
14023,2333.880219,3 years,10.96000102,B2,0 years,car,680.3928135,Individual,0
14024,2357.329001,3 years,12.97095506,B4,4 years,medical,716.8941634,Individual,0
14025,2201.078112,3 years,23.51659854,E2,2 years,medical,657.1865808,Individual,1
14026,1069.086298,3 years,13.01845216,D3,6 years,debt_consolidation,681.1301256,Individual,0
14027,2182.842404,3 years,17.68096317,C3,7 years,debt_consolidation,721.7773578,Joint App,0
14028,635.074149,3 years,8.662546585,A5,1 year,debt_consolidation,688.7498819,Individual,0
14029,1152.865815,3 years,14.48050588,C4,9 years,debt_consolidation,681.116957,Individual,1
14030,1128.905946,3 years,13.42625091,C2,3 years,other,656.7767276,Individual,0
14031,605.7279455,3 years,19.83738342,D1,3 years,house,656.8887628,Individual,0
14032,648.7660159,3 years,7.186602997,A2,9 years,credit_card,724.5951184,Individual,1
14033,1059.676107,5 years,23.44508652,B2,10 years,debt_consolidation,660.1225158,Individual,0
14034,1239.759683,3 years,10.71347255,B2,8 years,debt_consolidation,767.7819304,Individual,0
14035,1169.478042,3 years,14.55080419,C4,10 years,credit_card,679.5705681,Individual,0
14036,1079.760531,3 years,13.45931773,C1,1 year,debt_consolidation,664.9680334,Individual,0
14037,3367.106496,3 years,16.56486686,D3,0 years,home_improvement,664.0918736,Joint App,0
14038,1074.889163,3 years,13.85287963,B1,0 years,debt_consolidation,657.4024382,Individual,0
14039,1698.789806,3 years,14.99814725,C4,0 years,debt_consolidation,658.4341917,Individual,1
14040,570.2178452,3 years,14.64696764,C5,9 years,house,677.3190719,Individual,0
14041,1226.73607,5 years,15.00062476,C4,10 years,debt_consolidation,658.141662,Individual,0
14042,569.0716406,3 years,6.247156523,A1,7 years,debt_consolidation,784.5215419,Joint App,0
14043,1078.931952,3 years,17.61902075,D1,3 years,debt_consolidation,658.2690011,Joint App,0
14044,3106.673414,3 years,13.93316436,C3,7 years,house,680.6349865,Individual,0
14045,3544.750137,5 years,23.81864911,C3,10 years,debt_consolidation,705.8370444,Individual,0
14046,2251.397561,3 years,8.364940605,A4,10 years,debt_consolidation,710.9393858,Individual,0
14047,2165.5694,3 years,6.811416984,A1,5 years,other,710.9670641,Individual,0
14048,2392.558406,3 years,17.94822416,D5,10 years,credit_card,681.9613439,Joint App,0
14049,681.9531382,3 years,13.85385794,A4,10 years,debt_consolidation,676.8340398,Individual,0
14050,3556.219688,5 years,24.46197627,D3,8 years,debt_consolidation,679.4814725,Individual,0
14051,1169.680067,3 years,13.23223137,C1,5 years,credit_card,662.8235086,Individual,0
14052,1106.389559,5 years,17.81358948,D2,4 years,debt_consolidation,658.3782665,Individual,0
14053,1603.625086,5 years,21.96139398,D3,2 years,debt_consolidation,710.3911744,Individual,0
14054,2363.925921,5 years,17.82882354,D3,10 years,debt_consolidation,658.5350665,Individual,0
14055,3141.092661,5 years,18.81762681,D3,6 years,house,716.0092939,Individual,0
14056,2252.653613,3 years,13.41119992,C4,4 years,debt_consolidation,680.1861556,Individual,0
14057,1561.433468,3 years,13.28528787,C1,2 years,credit_card,726.8024899,Individual,0
14058,1184.438536,5 years,17.67658982,C4,0 years,debt_consolidation,710.9553794,Individual,0
14059,690.6560032,3 years,8.088871109,A5,1 year,debt_consolidation,661.1081208,Individual,0
14060,1062.638512,3 years,12.52078437,C1,6 years,debt_consolidation,661.6097977,Individual,0
14061,673.1493766,3 years,8.293448801,A5,0 years,debt_consolidation,718.58546,Individual,0
14062,1132.363302,3 years,14.81760332,C2,0 years,credit_card,678.4972417,Individual,0
14063,1098.331131,3 years,6.495450363,A2,3 years,debt_consolidation,718.2916281,Individual,0
14064,626.9124717,3 years,18.41729185,D5,3 years,major_purchase,658.0376119,Individual,1
14065,562.8736853,3 years,16.79495413,D1,10 years,credit_card,676.6593614,Individual,0
14066,1021.879804,3 years,15.28697248,C4,10 years,credit_card,699.5392019,Individual,0
14067,1223.323703,3 years,13.63917242,C4,8 years,debt_consolidation,678.0302151,Individual,0
14068,3227.168999,3 years,6.814730263,D1,10 years,debt_consolidation,725.9930608,Joint App,0
14069,2255.497677,5 years,25.98580126,C5,10 years,debt_consolidation,681.5627072,Individual,1
14070,1174.274202,5 years,13.01665989,A5,1 year,debt_consolidation,730.8619418,Individual,0
14071,2332.553733,5 years,20.8748446,D3,4 years,debt_consolidation,680.0225648,Individual,1
14072,2174.854917,3 years,23.00917658,D4,3 years,debt_consolidation,699.8416716,Individual,0
14073,1168.812292,3 years,10.15946865,B4,3 years,credit_card,721.6421864,Individual,0
14074,1044.803299,3 years,11.17389549,B4,0 years,debt_consolidation,656.598973,Individual,1
14075,1182.04285,3 years,13.16105816,B3,4 years,credit_card,665.8002401,Individual,0
14076,647.4559465,3 years,13.96510684,B4,9 years,credit_card,659.4116187,Individual,0
14077,2246.855234,3 years,8.613687952,A5,10 years,debt_consolidation,679.7829816,Individual,0
14078,2412.419211,3 years,6.599655982,A2,4 years,debt_consolidation,719.5637335,Individual,0
14079,2575.735131,5 years,10.01322192,B2,2 years,debt_consolidation,789.1368887,Individual,0
14080,2087.636035,3 years,14.83284101,C5,6 years,house,715.6943344,Individual,0
14081,3190.406712,3 years,13.85513184,C5,10 years,debt_consolidation,727.4552794,Individual,0
14082,1057.859371,5 years,21.79822702,D5,3 years,debt_consolidation,698.0673578,Individual,0
14083,1164.680339,3 years,13.90620269,B4,0 years,credit_card,659.4153941,Joint App,0
14084,2191.68424,5 years,22.22211996,E2,10 years,credit_card,666.9219078,Individual,0
14085,2474.578774,5 years,18.0080746,D2,10 years,debt_consolidation,680.4204989,Individual,0
14086,1164.229922,3 years,13.8055071,C2,3 years,credit_card,659.0827234,Individual,0
14087,1057.799665,3 years,7.647601522,A4,6 years,debt_consolidation,660.0512669,Individual,0
14088,1491.02191,5 years,24.54651879,D4,10 years,other,655.602618,Individual,1
14089,2394.295332,3 years,11.79738239,B5,10 years,credit_card,678.7985164,Individual,0
14090,1050.758192,3 years,8.011723114,A4,0 years,debt_consolidation,720.1307085,Individual,0
14091,2098.632249,3 years,18.62311169,D1,10 years,debt_consolidation,679.7627642,Individual,0
14092,1609.375698,3 years,13.64128006,B4,2 years,debt_consolidation,677.5810173,Individual,0
14093,1518.021656,3 years,11.22846059,B4,2 years,debt_consolidation,680.7314946,Individual,0
14094,1609.64612,3 years,11.77339798,B3,10 years,credit_card,680.5029818,Individual,1
14095,1104.106315,3 years,14.87420494,C2,9 years,debt_consolidation,665.4195589,Individual,1
14096,1009.051255,3 years,10.54764149,B2,5 years,other,712.8891621,Individual,0
14097,1003.223844,3 years,11.74356474,B3,10 years,credit_card,658.6788461,Individual,0
14098,1062.229712,3 years,13.14179158,C2,10 years,debt_consolidation,680.8610036,Individual,0
14099,1571.086013,3 years,22.5334797,B4,0 years,debt_consolidation,657.940383,Individual,1
14100,1222.87589,3 years,11.2770346,B3,1 year,debt_consolidation,681.0994534,Individual,0
14101,616.182106,3 years,14.7189123,C5,8 years,small_business,677.5824022,Individual,0
14102,988.8879339,3 years,7.088450592,A4,6 years,debt_consolidation,723.3332278,Individual,0
14103,2407.465662,5 years,17.51835323,D3,2 years,debt_consolidation,678.8011227,Individual,0
14104,640.8094982,3 years,18.81576648,D3,2 years,debt_consolidation,696.3628347,Individual,0
14105,1579.967479,3 years,8.566310967,D5,10 years,credit_card,656.0354437,Individual,0
14106,3510.191984,3 years,19.22053078,D3,10 years,debt_consolidation,696.7435447,Individual,0
14107,1229.082782,3 years,13.65526,C2,6 years,debt_consolidation,659.1517292,Joint App,0
14108,2278.620829,3 years,10.64599964,B2,10 years,debt_consolidation,660.4193449,Joint App,1
14109,2574.935516,3 years,10.49696762,B3,10 years,debt_consolidation,660.3577404,Individual,0
14110,696.7358424,3 years,18.46405548,D3,2 years,debt_consolidation,655.5055299,Individual,0
14111,637.1133826,3 years,11.23599118,B3,0 years,car,697.6721777,Individual,0
14112,2395.340744,3 years,10.31177216,B2,0 years,credit_card,762.5029359,Individual,0
14113,2337.387592,5 years,14.26544004,B3,10 years,debt_consolidation,678.9351899,Individual,0
14114,1097.279634,3 years,13.8397548,C4,6 years,debt_consolidation,681.8158348,Individual,1
14115,1071.719903,3 years,18.74193241,C4,10 years,credit_card,659.4316454,Individual,0
14116,1115.370912,3 years,14.30982111,B5,6 years,debt_consolidation,678.0743935,Individual,1
